date,buy_volume,final_volume
11/05/2015,10000,8744
12/05/2015,10000,13591
13/05/2015,5000,13921
14/05/2015,6000,10612
15/05/2015,5000,10315
16/05/2015,5000,10558
17/05/2015,0,9022
18/05/2015,10000,12237
19/05/2015,5000,8018
20/05/2015,7000,6079
21/05/2015,10000,12803
22/05/2015,7000,13532
23/05/2015,5000,12529
24/05/2015,0,10162
25/05/2015,5000,9087
26/05/2015,10000,10299
27/05/2015,6000,12241
28/05/2015,5000,10131
29/05/2015,7000,10408
30/05/2015,5000,9620
31/05/2015,0,7619
01/06/2015,7000,6642
02/06/2015,10000,8937
03/06/2015,7000,9620
04/06/2015,0,6466
05/06/2015,10000,12542
06/06/2015,0,8757
07/06/2015,0,6714
08/06/2015,5000,4746
09/06/2015,10000,9465
10/06/2015,10000,12066
11/06/2015,5000,11608
12/06/2015,7000,13697
13/06/2015,5000,14325
14/06/2015,0,12755
15/06/2015,5000,12088
16/06/2015,5000,7512
17/06/2015,7000,9449
18/06/2015,10000,13018
